country_id,trade_type,shipping_line_id,container_type,container_size,line_items,commodity,local_currency
c0032d9a-4872-4ab0-9cea-369bbdb28604,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,40,"[{'code': 'PU', 'unit': 'per_container', 'lower_price': 6750000, 'upper_price': 6750000, 'currency': 'IDR', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'THC', 'unit': 'per_container', 'lower_price': 235, 'upper_price': 235, 'currency': 'EUR', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'WHA', 'unit': 'per_container', 'lower_price': 57, 'upper_price': 57, 'currency': 'EUR', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISPS', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'LOLO', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'PCR', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",,EUR
c0032d9a-4872-4ab0-9cea-369bbdb28604,import,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 235, 'upper_price': 235, 'currency': 'EUR', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'DO', 'unit': 'per_bl', 'lower_price': 63, 'upper_price': 63, 'currency': 'EUR', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'DRP', 'unit': 'per_container', 'lower_price': 54, 'upper_price': 54, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'WHA', 'unit': 'per_container', 'lower_price': 41, 'upper_price': 41, 'currency': 'EUR', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CMF', 'unit': 'per_container', 'lower_price': 20, 'upper_price': 20, 'currency': 'EUR', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'DRO', 'unit': 'per_container', 'lower_price': 20, 'upper_price': 20, 'currency': 'SGD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CIFE', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'GBP', 'slabs': [], 'remarks': [], 'location_id': None}]",,EUR
c0032d9a-4872-4ab0-9cea-369bbdb28604,import,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,40,"[{'code': 'DO', 'unit': 'per_bl', 'lower_price': 63, 'upper_price': 63, 'currency': 'EUR', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'WHA', 'unit': 'per_container', 'lower_price': 57, 'upper_price': 57, 'currency': 'EUR', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'DRP', 'unit': 'per_container', 'lower_price': 54, 'upper_price': 54, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CIFE', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'GBP', 'slabs': [], 'remarks': [], 'location_id': None}]",,EUR
0595b159-b161-4d22-863a-ace2497c48b5,export,a2a447b4-0ce5-4d3c-afa9-2f81b313aecd,standard,20,"[{'code': 'FRI', 'unit': 'per_container', 'lower_price': 2615.4, 'upper_price': 2615.4, 'currency': 'MAD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 360, 'upper_price': 360, 'currency': 'MAD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISPS', 'unit': 'per_container', 'lower_price': 115, 'upper_price': 115, 'currency': 'MAD', 'slabs': [], 'remarks': [], 'location_id': None}]",,MAD
0595b159-b161-4d22-863a-ace2497c48b5,export,a2a447b4-0ce5-4d3c-afa9-2f81b313aecd,standard,40,"[{'code': 'FRI', 'unit': 'per_container', 'lower_price': 4108.2, 'upper_price': 4108.2, 'currency': 'MAD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 360, 'upper_price': 360, 'currency': 'MAD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISPS', 'unit': 'per_container', 'lower_price': 190, 'upper_price': 190, 'currency': 'MAD', 'slabs': [], 'remarks': [], 'location_id': None}]",,MAD
0595b159-b161-4d22-863a-ace2497c48b5,import,a2a447b4-0ce5-4d3c-afa9-2f81b313aecd,standard,20,"[{'code': 'FRO', 'unit': 'per_container', 'lower_price': 3096.96, 'upper_price': 3096.96, 'currency': 'MAD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'DO', 'unit': 'per_bl', 'lower_price': 360, 'upper_price': 360, 'currency': 'MAD', 'slabs': [], 'remarks': [], 'location_id': None}]",,MAD
0595b159-b161-4d22-863a-ace2497c48b5,import,a2a447b4-0ce5-4d3c-afa9-2f81b313aecd,standard,40,"[{'code': 'FRO', 'unit': 'per_container', 'lower_price': 4826.16, 'upper_price': 4826.16, 'currency': 'MAD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'DO', 'unit': 'per_bl', 'lower_price': 360, 'upper_price': 360, 'currency': 'MAD', 'slabs': [], 'remarks': [], 'location_id': None}]",,MAD
4d56e0c2-9396-4184-91c0-eadcbd60f2af,export,a2a447b4-0ce5-4d3c-afa9-2f81b313aecd,standard,20,"[{'code': 'FRI', 'unit': 'per_container', 'lower_price': 137, 'upper_price': 137, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",,EGP
4d56e0c2-9396-4184-91c0-eadcbd60f2af,export,a2a447b4-0ce5-4d3c-afa9-2f81b313aecd,standard,40,"[{'code': 'FRI', 'unit': 'per_container', 'lower_price': 206, 'upper_price': 206, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",,EGP
4d56e0c2-9396-4184-91c0-eadcbd60f2af,export,c3649537-0c4b-4614-b313-98540cffcf40,standard,20,"[{'code': 'FRI', 'unit': 'per_container', 'lower_price': 140, 'upper_price': 140, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'PHD', 'unit': 'per_container', 'lower_price': 80, 'upper_price': 80, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",,EGP
4d56e0c2-9396-4184-91c0-eadcbd60f2af,export,c3649537-0c4b-4614-b313-98540cffcf40,standard,40,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 230, 'upper_price': 230, 'currency': 'EUR', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'FRI', 'unit': 'per_container', 'lower_price': 195, 'upper_price': 195, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",,EGP
4d56e0c2-9396-4184-91c0-eadcbd60f2af,import,a2a447b4-0ce5-4d3c-afa9-2f81b313aecd,standard,20,"[{'code': 'FRO', 'unit': 'per_container', 'lower_price': 352, 'upper_price': 352, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",,EGP
4d56e0c2-9396-4184-91c0-eadcbd60f2af,import,a2a447b4-0ce5-4d3c-afa9-2f81b313aecd,standard,40,"[{'code': 'FRO', 'unit': 'per_container', 'lower_price': 618, 'upper_price': 618, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",,EGP
4d56e0c2-9396-4184-91c0-eadcbd60f2af,import,c3649537-0c4b-4614-b313-98540cffcf40,standard,20,"[{'code': 'CEF', 'unit': 'per_shipment', 'lower_price': 1000, 'upper_price': 1000, 'currency': 'EGP', 'slabs': [], 'remarks': [], 'location_id': None}]",,EGP
4d56e0c2-9396-4184-91c0-eadcbd60f2af,import,c3649537-0c4b-4614-b313-98540cffcf40,standard,40,"[{'code': 'CEF', 'unit': 'per_shipment', 'lower_price': 1000, 'upper_price': 1000, 'currency': 'EGP', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'FRO', 'unit': 'per_container', 'lower_price': 340, 'upper_price': 340, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'DRO', 'unit': 'per_container', 'lower_price': 40, 'upper_price': 40, 'currency': 'SGD', 'slabs': [], 'remarks': [], 'location_id': None}]",,EGP
73bc59a5-c71e-46ad-9c13-10f32f1b1016,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 410, 'upper_price': 410, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 100, 'upper_price': 100, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",,TRY
73bc59a5-c71e-46ad-9c13-10f32f1b1016,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,40,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 410, 'upper_price': 410, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 100, 'upper_price': 100, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",,TRY
73bc59a5-c71e-46ad-9c13-10f32f1b1016,import,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 375, 'upper_price': 375, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'DO', 'unit': 'per_bl', 'lower_price': 100, 'upper_price': 100, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISPS', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'PCR', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",,TRY
73bc59a5-c71e-46ad-9c13-10f32f1b1016,import,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,40,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 375, 'upper_price': 375, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'DO', 'unit': 'per_bl', 'lower_price': 100, 'upper_price': 100, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'LOLO', 'unit': 'per_container', 'lower_price': 50, 'upper_price': 50, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",,TRY
91102c56-f213-4c67-bb67-c47f913be697,export,a2a447b4-0ce5-4d3c-afa9-2f81b313aecd,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 200, 'upper_price': 200, 'currency': 'EUR', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'LOLO', 'unit': 'per_container', 'lower_price': 55, 'upper_price': 55, 'currency': 'EUR', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CRO', 'unit': 'per_container', 'lower_price': 55, 'upper_price': 55, 'currency': 'BRL', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ACD', 'unit': 'per_bl', 'lower_price': 30, 'upper_price': 30, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 30, 'upper_price': 30, 'currency': 'EUR', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'SC', 'unit': 'per_container', 'lower_price': 16, 'upper_price': 16, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",,EUR
91102c56-f213-4c67-bb67-c47f913be697,export,a2a447b4-0ce5-4d3c-afa9-2f81b313aecd,standard,40,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 200, 'upper_price': 200, 'currency': 'EUR', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'LOLO', 'unit': 'per_container', 'lower_price': 55, 'upper_price': 55, 'currency': 'EUR', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CRO', 'unit': 'per_container', 'lower_price': 55, 'upper_price': 55, 'currency': 'BRL', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 50, 'upper_price': 50, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ACD', 'unit': 'per_bl', 'lower_price': 30, 'upper_price': 30, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'SC', 'unit': 'per_container', 'lower_price': 16, 'upper_price': 16, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",,EUR
91102c56-f213-4c67-bb67-c47f913be697,import,a2a447b4-0ce5-4d3c-afa9-2f81b313aecd,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 200, 'upper_price': 200, 'currency': 'EUR', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'DO', 'unit': 'per_bl', 'lower_price': 50, 'upper_price': 50, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'LOLO', 'unit': 'per_container', 'lower_price': 50, 'upper_price': 50, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CMF', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'NZD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISPS', 'unit': 'per_container', 'lower_price': 16, 'upper_price': 16, 'currency': 'EUR', 'slabs': [], 'remarks': [], 'location_id': None}]",,EUR
91102c56-f213-4c67-bb67-c47f913be697,import,a2a447b4-0ce5-4d3c-afa9-2f81b313aecd,standard,40,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 200, 'upper_price': 200, 'currency': 'EUR', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'DO', 'unit': 'per_bl', 'lower_price': 50, 'upper_price': 50, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CMF', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISPS', 'unit': 'per_container', 'lower_price': 16, 'upper_price': 16, 'currency': 'EUR', 'slabs': [], 'remarks': [], 'location_id': None}]",,EUR
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,a2a447b4-0ce5-4d3c-afa9-2f81b313aecd,standard,20,"[{'code': 'SC', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",corrosives-8,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,a2a447b4-0ce5-4d3c-afa9-2f81b313aecd,standard,20,"[{'code': 'SC', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",emit_flammable_gases_with_water-4.3,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,a2a447b4-0ce5-4d3c-afa9-2f81b313aecd,standard,20,"[{'code': 'SC', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",flammable_liquids-3,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,a2a447b4-0ce5-4d3c-afa9-2f81b313aecd,standard,20,"[{'code': 'SC', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",flammable_solids-4.1,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,a2a447b4-0ce5-4d3c-afa9-2f81b313aecd,standard,20,"[{'code': 'SC', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",flammable_solids_self_heat-4.2,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,a2a447b4-0ce5-4d3c-afa9-2f81b313aecd,standard,20,"[{'code': 'SC', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",gases-2.1,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,a2a447b4-0ce5-4d3c-afa9-2f81b313aecd,standard,20,"[{'code': 'SC', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",gases-2.2,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,a2a447b4-0ce5-4d3c-afa9-2f81b313aecd,standard,20,"[{'code': 'SC', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",gases-2.3,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,a2a447b4-0ce5-4d3c-afa9-2f81b313aecd,standard,20,"[{'code': 'SC', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",imo_classes-5.1,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,a2a447b4-0ce5-4d3c-afa9-2f81b313aecd,standard,20,"[{'code': 'SC', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",infectious_substances-6.2,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,a2a447b4-0ce5-4d3c-afa9-2f81b313aecd,standard,20,"[{'code': 'SC', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",miscellaneous_dangerous_goods-9,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,a2a447b4-0ce5-4d3c-afa9-2f81b313aecd,standard,20,"[{'code': 'SC', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",radioactive_material-7,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,a2a447b4-0ce5-4d3c-afa9-2f81b313aecd,standard,20,"[{'code': 'SC', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",toxic_substances-6.1,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 110, 'upper_price': 110, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",corrosives-8,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 110, 'upper_price': 110, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",emit_flammable_gases_with_water-4.3,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 110, 'upper_price': 110, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",flammable_liquids-3,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 110, 'upper_price': 110, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",flammable_solids-4.1,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 110, 'upper_price': 110, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",flammable_solids_self_heat-4.2,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 110, 'upper_price': 110, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",gases-2.1,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 110, 'upper_price': 110, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",gases-2.2,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 110, 'upper_price': 110, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",gases-2.3,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 110, 'upper_price': 110, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",imo_classes-5.1,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 110, 'upper_price': 110, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",infectious_substances-6.2,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 110, 'upper_price': 110, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",miscellaneous_dangerous_goods-9,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 110, 'upper_price': 110, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",radioactive_material-7,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 110, 'upper_price': 110, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",toxic_substances-6.1,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,40,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 165, 'upper_price': 165, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'SC', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",corrosives-8,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,40,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 165, 'upper_price': 165, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'SC', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",emit_flammable_gases_with_water-4.3,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,40,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 165, 'upper_price': 165, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'SC', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",flammable_liquids-3,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,40,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 165, 'upper_price': 165, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'SC', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",flammable_solids-4.1,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,40,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 165, 'upper_price': 165, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'SC', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",flammable_solids_self_heat-4.2,KES
